set,split,concern_count,cross_concern_file_overlap,overlaps_reference_set,n_files,n_hunks,hunks_per_file,distinct_function_contexts,function_context_coverage,within_function_coediting,median_line_gap,total_changed_lines,set1_variant
synthetic,train,4.0,0.0,False,5,16,3.2,13,0.8125,0,149.0,90,disjoint
synthetic,train,4.0,0.0,False,5,5,1.0,2,0.4,0,,534,disjoint
synthetic,train,4.0,0.0,False,4,5,1.25,5,1.0,0,472.0,19,disjoint
synthetic,train,4.0,0.0,False,5,8,1.6,6,1.0,1,39.0,70,disjoint
synthetic,train,4.0,0.0,False,8,12,1.5,2,0.25,1,87.5,374,disjoint
synthetic,train,4.0,0.0,False,6,12,2.0,7,0.9166666666666666,1,52.5,104,disjoint
synthetic,train,4.0,0.0,False,19,58,3.0526315789473686,48,0.896551724137931,1,30.0,653,disjoint
synthetic,train,4.0,0.0,False,4,4,1.0,3,0.75,0,,6,disjoint
synthetic,train,4.0,1.0,False,15,25,1.6666666666666667,17,0.84,1,24.5,145,disjoint
synthetic,train,4.0,0.0,False,8,9,1.125,4,0.4444444444444444,0,63.0,172,disjoint
synthetic,train,4.0,1.0,False,25,41,1.64,28,0.8048780487804879,1,22.0,615,disjoint
synthetic,train,4.0,0.0,False,5,5,1.0,5,1.0,0,,84,disjoint
synthetic,train,4.0,0.0,False,15,22,1.4666666666666666,15,0.9545454545454546,1,13.0,59,disjoint
synthetic,train,4.0,0.0,False,9,25,2.7777777777777777,15,0.92,1,50.0,84,disjoint
synthetic,train,4.0,0.0,False,9,24,2.6666666666666665,13,0.5833333333333334,1,473.5,204,disjoint
synthetic,train,4.0,0.0,False,9,14,1.5555555555555556,8,0.7857142857142857,1,47.0,190,disjoint
synthetic,train,4.0,1.0,False,15,26,1.7333333333333334,16,0.7692307692307693,1,30.0,333,disjoint
synthetic,train,4.0,0.0,False,4,5,1.25,4,1.0,1,19.0,24,disjoint
synthetic,train,4.0,0.0,False,7,8,1.1428571428571428,5,0.75,1,15.0,77,disjoint
synthetic,train,4.0,0.0,False,7,7,1.0,4,0.5714285714285714,0,,190,disjoint
synthetic,train,4.0,0.0,False,6,6,1.0,2,0.3333333333333333,0,,482,disjoint
synthetic,train,4.0,0.0,False,17,38,2.235294117647059,28,0.8947368421052632,1,16.0,221,disjoint
synthetic,train,4.0,0.0,False,10,33,3.3,12,0.696969696969697,1,26.0,188,disjoint
synthetic,train,4.0,0.0,False,4,21,5.25,11,0.9523809523809523,1,36.0,770,disjoint
synthetic,train,4.0,0.0,False,4,4,1.0,3,0.75,0,,80,disjoint
synthetic,train,4.0,0.0,False,10,11,1.1,8,0.7272727272727273,0,44.0,127,disjoint
synthetic,train,4.0,0.0,False,7,8,1.1428571428571428,6,0.75,0,472.0,53,disjoint
synthetic,train,4.0,0.0,False,7,13,1.8571428571428572,7,0.7692307692307693,1,29.0,67,disjoint
synthetic,train,4.0,0.0,False,6,14,2.3333333333333335,10,0.9285714285714286,1,73.5,212,disjoint
synthetic,train,4.0,0.0,False,6,7,1.1666666666666667,3,0.5714285714285714,1,13.0,431,disjoint
synthetic,train,4.0,0.0,False,11,15,1.3636363636363635,14,1.0,1,73.5,265,disjoint
synthetic,train,4.0,0.0,False,50,89,1.78,75,0.8426966292134831,0,11.0,301,disjoint
synthetic,train,4.0,0.0,False,9,15,1.6666666666666667,11,0.8666666666666667,1,49.0,254,disjoint
synthetic,train,4.0,0.0,False,10,28,2.8,19,0.6785714285714286,0,1036.5,286,disjoint
synthetic,train,4.0,0.0,False,4,32,8.0,4,0.25,1,45.0,124,disjoint
synthetic,train,4.0,0.0,False,35,68,1.9428571428571428,49,0.7941176470588235,1,31.0,333,disjoint
synthetic,train,4.0,0.0,False,7,7,1.0,5,0.7142857142857143,0,,45,disjoint
synthetic,train,4.0,0.0,False,8,22,2.75,7,0.3181818181818182,0,861.0,442,disjoint
synthetic,train,4.0,0.0,False,16,26,1.625,16,0.8076923076923077,1,18.0,173,disjoint
synthetic,train,4.0,0.0,False,11,18,1.6363636363636365,12,0.6666666666666666,0,1219.0,108,disjoint
synthetic,train,4.0,0.0,False,6,10,1.6666666666666667,5,0.7,1,36.0,183,disjoint
synthetic,train,4.0,0.0,False,4,4,1.0,4,1.0,0,,7,disjoint
synthetic,train,4.0,0.0,False,10,12,1.2,11,0.9166666666666666,0,13.0,83,disjoint
synthetic,train,4.0,0.0,False,7,10,1.4285714285714286,2,0.2,0,99.0,331,disjoint
synthetic,train,4.0,0.0,False,11,35,3.1818181818181817,18,0.9142857142857143,1,22.5,409,disjoint
synthetic,train,4.0,0.0,False,5,5,1.0,5,1.0,0,,16,disjoint
synthetic,train,4.0,0.0,False,5,5,1.0,4,0.8,0,,40,disjoint
synthetic,train,4.0,0.0,False,12,22,1.8333333333333333,4,0.5909090909090909,1,20.5,637,disjoint
synthetic,train,4.0,0.0,False,8,14,1.75,7,0.6428571428571429,1,47.0,126,disjoint
synthetic,train,4.0,0.0,False,5,10,2.0,6,1.0,1,31.0,78,disjoint
synthetic,train,4.0,0.0,False,7,11,1.5714285714285714,4,0.5454545454545454,1,17.5,93,disjoint
synthetic,train,4.0,0.0,False,7,8,1.1428571428571428,8,1.0,0,30.0,95,disjoint
synthetic,train,4.0,0.0,False,25,36,1.44,28,0.8333333333333334,1,98.0,774,disjoint
synthetic,train,4.0,0.0,False,14,25,1.7857142857142858,6,0.64,1,45.0,170,disjoint
synthetic,train,4.0,0.0,False,5,7,1.4,4,0.7142857142857143,1,29.0,35,disjoint
synthetic,train,4.0,0.0,False,5,6,1.2,5,1.0,1,20.0,38,disjoint
synthetic,train,4.0,0.0,False,27,53,1.962962962962963,41,0.7924528301886793,1,31.0,263,disjoint
synthetic,train,4.0,0.0,False,14,18,1.2857142857142858,8,0.5,1,24.5,46,disjoint
synthetic,train,4.0,0.0,False,11,18,1.6363636363636365,16,0.8888888888888888,0,191.0,239,disjoint
synthetic,train,4.0,0.0,False,4,4,1.0,2,0.5,0,,152,disjoint
synthetic,train,4.0,0.0,False,10,16,1.6,9,0.75,1,43.5,141,disjoint
synthetic,train,4.0,0.0,False,6,19,3.1666666666666665,15,0.8421052631578947,1,149.0,131,disjoint
synthetic,train,4.0,0.0,False,27,56,2.074074074074074,44,0.8035714285714286,1,31.0,277,disjoint
synthetic,train,4.0,0.0,False,27,31,1.1481481481481481,10,0.45161290322580644,1,58.5,184,disjoint
synthetic,train,4.0,0.0,False,6,26,4.333333333333333,18,1.0,1,77.5,180,disjoint
synthetic,train,4.0,0.0,False,31,39,1.2580645161290323,28,0.7948717948717948,1,37.5,482,disjoint
synthetic,train,4.0,0.0,False,4,13,3.25,4,1.0,1,33.0,104,disjoint
synthetic,train,4.0,0.0,False,8,15,1.875,11,0.9333333333333333,1,21.0,143,disjoint
synthetic,train,4.0,0.0,False,7,26,3.7142857142857144,21,0.8076923076923077,0,875.0,171,disjoint
synthetic,train,4.0,0.0,False,11,36,3.272727272727273,25,0.8888888888888888,1,32.0,207,disjoint
synthetic,train,4.0,0.0,False,15,26,1.7333333333333334,23,0.9615384615384616,1,99.0,106,disjoint
synthetic,train,4.0,0.0,False,6,7,1.1666666666666667,6,0.8571428571428571,0,483.0,159,disjoint
synthetic,train,4.0,0.0,False,5,41,8.2,12,0.4878048780487805,1,22.0,285,disjoint
synthetic,train,4.0,0.0,False,6,10,1.6666666666666667,7,0.8,1,32.5,58,disjoint
synthetic,train,4.0,0.0,False,7,13,1.8571428571428572,6,0.6923076923076923,1,29.0,422,disjoint
synthetic,train,4.0,0.0,False,9,20,2.2222222222222223,14,0.85,1,62.0,226,disjoint
synthetic,train,4.0,0.0,False,4,8,2.0,3,0.625,1,29.0,52,disjoint
synthetic,train,4.0,0.0,False,5,7,1.4,4,0.7142857142857143,1,29.0,35,disjoint
synthetic,train,4.0,0.0,False,7,12,1.7142857142857142,4,0.3333333333333333,0,71.0,464,disjoint
synthetic,train,4.0,0.0,False,10,12,1.2,7,0.6666666666666666,1,79.5,113,disjoint
synthetic,train,4.0,0.0,False,10,27,2.7,19,0.8148148148148148,1,104.0,173,disjoint
synthetic,train,4.0,0.0,False,5,10,2.0,6,1.0,1,51.0,74,disjoint
synthetic,train,4.0,0.0,False,7,8,1.1428571428571428,2,0.25,0,820.0,527,disjoint
synthetic,train,4.0,0.0,False,5,5,1.0,3,0.6,0,,35,disjoint
synthetic,train,4.0,0.0,False,9,26,2.888888888888889,22,0.8461538461538461,0,1198.0,156,disjoint
synthetic,train,4.0,0.0,False,9,15,1.6666666666666667,10,0.7333333333333333,1,12.5,42,disjoint
synthetic,train,4.0,1.0,False,27,45,1.6666666666666667,32,0.8222222222222222,1,22.0,618,disjoint
synthetic,train,4.0,0.0,False,5,16,3.2,14,0.875,0,149.0,84,disjoint
synthetic,train,4.0,0.0,False,12,23,1.9166666666666667,20,0.9130434782608695,1,19.0,206,disjoint
synthetic,train,4.0,0.0,False,12,20,1.6666666666666667,18,0.95,1,117.5,256,disjoint
synthetic,train,4.0,0.0,False,19,27,1.4210526315789473,16,0.8148148148148148,1,13.5,133,disjoint
synthetic,train,4.0,0.0,False,4,6,1.5,3,0.8333333333333334,1,29.0,165,disjoint
synthetic,train,4.0,0.0,False,7,10,1.4285714285714286,7,0.7,0,62.0,1226,disjoint
synthetic,train,4.0,0.0,False,5,8,1.6,3,0.75,1,83.0,329,disjoint
synthetic,train,4.0,0.0,False,11,38,3.4545454545454546,27,0.8947368421052632,1,32.0,690,disjoint
synthetic,train,4.0,0.0,False,6,10,1.6666666666666667,9,1.0,1,319.0,41,disjoint
synthetic,train,4.0,0.0,False,7,20,2.857142857142857,13,0.7,1,113.0,265,disjoint
synthetic,train,4.0,0.0,False,5,9,1.8,5,0.8888888888888888,1,54.0,303,disjoint
synthetic,train,4.0,0.0,False,4,6,1.5,2,0.6666666666666666,1,40.0,162,disjoint
synthetic,train,4.0,0.0,False,4,8,2.0,6,1.0,1,203.0,195,disjoint
synthetic,train,4.0,1.0,False,12,20,1.6666666666666667,7,0.6,1,23.0,241,disjoint
synthetic,train,4.0,0.0,False,5,11,2.2,5,0.8181818181818182,1,40.5,54,disjoint
synthetic,train,4.0,0.0,False,8,10,1.25,4,0.5,1,16.5,85,disjoint
synthetic,train,4.0,0.0,False,7,9,1.2857142857142858,7,0.7777777777777778,0,45.5,148,disjoint
synthetic,train,4.0,0.0,False,26,28,1.0769230769230769,24,0.9285714285714286,1,23.0,178,disjoint
synthetic,train,4.0,0.0,False,5,8,1.6,3,0.75,1,83.0,132,disjoint
synthetic,train,4.0,0.0,False,4,9,2.25,4,0.7777777777777778,1,57.0,54,disjoint
synthetic,train,4.0,0.0,False,8,12,1.5,8,0.9166666666666666,1,48.5,54,disjoint
synthetic,train,4.0,0.0,False,6,18,3.0,13,0.7777777777777778,1,131.0,475,disjoint
synthetic,train,4.0,0.0,False,7,21,3.0,14,0.7142857142857143,1,131.0,267,disjoint
synthetic,train,4.0,0.0,False,6,10,1.6666666666666667,5,0.8,1,176.5,246,disjoint
synthetic,train,4.0,0.0,False,12,21,1.75,19,1.0,1,66.0,296,disjoint
synthetic,train,4.0,0.0,False,5,7,1.4,7,1.0,0,334.5,26,disjoint
synthetic,train,4.0,0.0,False,5,5,1.0,3,0.6,0,,80,disjoint
synthetic,train,4.0,0.0,False,4,6,1.5,6,1.0,0,129.5,40,disjoint
synthetic,train,4.0,0.0,False,7,9,1.2857142857142858,8,0.8888888888888888,0,45.5,143,disjoint
synthetic,train,4.0,0.0,False,9,15,1.6666666666666667,7,0.8666666666666667,1,14.5,70,disjoint
synthetic,train,4.0,0.0,False,5,14,2.8,7,0.9285714285714286,1,48.0,119,disjoint
synthetic,train,4.0,0.0,False,5,10,2.0,8,0.9,1,45.0,348,disjoint
synthetic,train,4.0,0.0,False,6,8,1.3333333333333333,7,0.875,0,27.0,82,disjoint
synthetic,train,5.0,1.0,False,16,22,1.375,14,0.9090909090909091,1,30.0,224,disjoint
synthetic,train,5.0,0.0,False,11,29,2.6363636363636362,21,0.7241379310344828,0,1036.5,299,disjoint
synthetic,train,5.0,0.0,False,10,16,1.6,8,0.5625,1,20.0,105,disjoint
synthetic,train,5.0,0.0,False,14,19,1.3571428571428572,12,0.9473684210526315,1,15.0,182,disjoint
synthetic,train,5.0,0.0,False,6,13,2.1666666666666665,7,1.0,1,39.0,106,disjoint
synthetic,train,5.0,0.0,False,8,16,2.0,7,0.875,1,31.5,42,disjoint
synthetic,train,5.0,0.0,False,6,11,1.8333333333333333,5,0.7272727272727273,1,22.0,208,disjoint
synthetic,train,5.0,0.0,False,6,7,1.1666666666666667,4,0.5714285714285714,0,30.0,76,disjoint
synthetic,train,5.0,0.0,False,7,20,2.857142857142857,16,0.8,0,113.0,608,disjoint
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,4,0.5,0,18.0,431,disjoint
synthetic,train,5.0,0.0,False,6,19,3.1666666666666665,10,0.9473684210526315,1,61.0,310,disjoint
synthetic,train,5.0,0.0,False,26,40,1.5384615384615385,10,0.425,1,17.0,161,disjoint
synthetic,train,5.0,0.0,False,5,36,7.2,9,0.4166666666666667,1,22.0,693,disjoint
synthetic,train,5.0,0.0,False,9,12,1.3333333333333333,3,0.25,0,99.0,226,disjoint
synthetic,train,5.0,0.0,False,12,14,1.1666666666666667,7,0.5714285714285714,1,14.5,49,disjoint
synthetic,train,5.0,0.0,False,12,16,1.3333333333333333,6,0.5,1,31.0,104,disjoint
synthetic,train,5.0,0.0,False,8,20,2.5,13,0.7,1,131.0,518,disjoint
synthetic,train,5.0,0.0,False,9,12,1.3333333333333333,5,0.5833333333333334,1,17.0,124,disjoint
synthetic,train,5.0,0.0,False,6,7,1.1666666666666667,5,0.8571428571428571,1,12.0,106,disjoint
synthetic,train,5.0,0.0,False,10,22,2.2,9,0.7727272727272727,1,18.0,623,disjoint
synthetic,train,5.0,0.0,False,8,18,2.25,9,0.9444444444444444,1,11.5,666,disjoint
synthetic,train,5.0,0.0,False,9,12,1.3333333333333333,8,0.8333333333333334,1,30.0,110,disjoint
synthetic,train,5.0,0.0,False,7,12,1.7142857142857142,3,0.5,1,13.0,283,disjoint
synthetic,train,5.0,0.0,False,7,21,3.0,11,1.0,1,65.0,209,disjoint
synthetic,train,5.0,0.0,False,13,30,2.3076923076923075,13,0.8666666666666667,1,20.0,471,disjoint
synthetic,train,5.0,0.0,False,26,38,1.4615384615384615,10,0.42105263157894735,1,20.0,190,disjoint
synthetic,train,5.0,0.0,False,5,6,1.2,4,0.8333333333333334,1,13.0,154,disjoint
synthetic,train,5.0,0.0,False,16,24,1.5,13,0.625,1,25.5,178,disjoint
synthetic,train,5.0,0.0,False,6,15,2.5,6,0.8666666666666667,1,15.0,28,disjoint
synthetic,train,5.0,0.0,False,10,18,1.8,14,0.9444444444444444,1,52.5,240,disjoint
synthetic,train,5.0,0.0,False,6,13,2.1666666666666665,8,1.0,1,39.0,203,disjoint
synthetic,train,5.0,0.0,False,19,35,1.8421052631578947,24,0.8285714285714286,1,19.5,226,disjoint
synthetic,train,5.0,0.0,False,18,25,1.3888888888888888,17,0.92,1,13.0,142,disjoint
synthetic,train,5.0,0.0,False,18,45,2.5,20,0.8222222222222222,1,10.0,330,disjoint
synthetic,train,5.0,0.0,False,6,6,1.0,5,0.8333333333333334,0,,41,disjoint
synthetic,train,5.0,0.0,False,10,16,1.6,12,0.875,1,49.0,256,disjoint
synthetic,train,5.0,0.0,False,8,21,2.625,11,0.9523809523809523,1,67.0,505,disjoint
synthetic,train,5.0,0.0,False,12,19,1.5833333333333333,18,0.9473684210526315,0,191.0,237,disjoint
synthetic,train,5.0,0.0,False,6,14,2.3333333333333335,9,0.7857142857142857,1,78.5,203,disjoint
synthetic,train,5.0,0.0,False,12,24,2.0,12,0.7083333333333334,1,22.0,192,disjoint
synthetic,train,5.0,1.0,False,48,55,1.1458333333333333,28,0.6545454545454545,1,39.0,387,disjoint
synthetic,train,5.0,0.0,False,9,14,1.5555555555555556,3,0.35714285714285715,1,37.0,376,disjoint
synthetic,train,5.0,0.0,False,19,39,2.0526315789473686,29,0.8974358974358975,1,14.5,228,disjoint
synthetic,train,5.0,0.0,False,6,12,2.0,10,0.9166666666666666,1,28.0,247,disjoint
synthetic,train,5.0,0.0,False,13,32,2.4615384615384617,16,0.53125,1,197.0,482,disjoint
synthetic,train,5.0,0.0,False,6,8,1.3333333333333333,8,1.0,0,61.5,44,disjoint
synthetic,train,5.0,0.0,False,8,30,3.75,15,0.9,1,39.0,817,disjoint
synthetic,train,5.0,0.0,False,16,22,1.375,15,0.7727272727272727,1,31.0,254,disjoint
synthetic,train,5.0,0.0,False,5,8,1.6,4,0.75,1,11.0,31,disjoint
synthetic,train,5.0,0.0,False,6,7,1.1666666666666667,6,0.8571428571428571,0,472.0,45,disjoint
synthetic,train,5.0,0.0,False,10,26,2.6,12,0.46153846153846156,0,861.0,431,disjoint
synthetic,train,5.0,0.0,False,6,10,1.6666666666666667,8,1.0,1,40.5,93,disjoint
synthetic,train,5.0,0.0,False,5,7,1.4,6,0.8571428571428571,0,197.5,40,disjoint
synthetic,train,5.0,0.0,False,9,11,1.2222222222222223,6,0.6363636363636364,1,35.5,144,disjoint
synthetic,train,5.0,0.0,False,5,9,1.8,5,0.8888888888888888,1,89.0,198,disjoint
synthetic,train,5.0,0.0,False,7,10,1.4285714285714286,8,0.9,1,117.0,244,disjoint
synthetic,train,5.0,0.0,False,24,47,1.9583333333333333,40,0.8723404255319149,1,23.0,533,disjoint
synthetic,train,5.0,0.0,False,15,26,1.7333333333333334,6,0.6538461538461539,1,39.0,174,disjoint
synthetic,train,5.0,0.0,False,12,22,1.8333333333333333,10,0.7272727272727273,1,20.5,196,disjoint
synthetic,train,5.0,0.0,False,8,14,1.75,6,0.6428571428571429,1,30.0,174,disjoint
synthetic,train,5.0,0.0,False,10,17,1.7,9,0.7647058823529411,1,15.0,104,disjoint
synthetic,train,5.0,0.0,False,6,8,1.3333333333333333,6,0.875,1,90.0,48,disjoint
synthetic,train,5.0,0.0,False,21,30,1.4285714285714286,22,0.9,1,62.0,487,disjoint
synthetic,train,5.0,0.0,False,9,16,1.7777777777777777,12,0.9375,1,26.0,139,disjoint
synthetic,train,5.0,0.0,False,7,16,2.2857142857142856,13,0.9375,1,22.0,528,disjoint
synthetic,train,5.0,0.0,False,11,17,1.5454545454545454,10,0.7647058823529411,1,16.5,104,disjoint
synthetic,train,5.0,0.0,False,6,18,3.0,4,0.8888888888888888,1,34.5,175,disjoint
synthetic,train,5.0,0.0,False,13,29,2.230769230769231,15,0.7586206896551724,1,52.5,328,disjoint
synthetic,train,5.0,0.0,False,6,10,1.6666666666666667,7,0.9,1,72.0,28,disjoint
synthetic,train,5.0,0.0,False,9,23,2.5555555555555554,14,0.8260869565217391,1,23.5,192,disjoint
synthetic,train,5.0,0.0,False,6,7,1.1666666666666667,6,1.0,1,11.0,60,disjoint
synthetic,train,5.0,0.0,False,9,10,1.1111111111111112,6,0.6,0,81.0,1223,disjoint
synthetic,train,5.0,0.0,False,21,22,1.0476190476190477,15,0.8636363636363636,1,32.0,277,disjoint
synthetic,train,5.0,0.0,False,12,31,2.5833333333333335,15,0.8064516129032258,1,34.0,738,disjoint
synthetic,train,5.0,0.0,False,8,22,2.75,15,0.7272727272727273,1,110.0,128,disjoint
synthetic,train,5.0,0.0,False,5,6,1.2,4,0.8333333333333334,1,39.0,207,disjoint
synthetic,train,5.0,1.0,False,11,48,4.363636363636363,28,0.9791666666666666,1,26.0,443,disjoint
synthetic,train,5.0,0.0,False,12,21,1.75,8,0.5238095238095238,1,18.0,254,disjoint
synthetic,train,5.0,0.0,False,11,15,1.3636363636363635,9,0.6666666666666666,1,14.5,809,disjoint
synthetic,train,5.0,0.0,False,6,13,2.1666666666666665,8,1.0,1,35.0,127,disjoint
synthetic,train,5.0,0.0,False,8,13,1.625,5,0.38461538461538464,0,71.0,466,disjoint
synthetic,train,5.0,0.0,False,8,15,1.875,15,1.0,0,82.0,203,disjoint
synthetic,train,5.0,0.0,False,9,17,1.8888888888888888,9,0.8235294117647058,1,18.0,217,disjoint
synthetic,train,5.0,0.0,False,6,12,2.0,7,1.0,1,45.0,101,disjoint
synthetic,train,5.0,0.0,False,7,9,1.2857142857142858,4,0.5555555555555556,1,16.5,50,disjoint
synthetic,train,5.0,0.0,False,9,9,1.0,6,0.6666666666666666,0,,88,disjoint
synthetic,train,5.0,0.0,False,8,8,1.0,6,0.75,0,,12,disjoint
synthetic,train,5.0,0.0,False,5,15,3.0,7,1.0,1,11.5,310,disjoint
synthetic,train,5.0,0.0,False,11,31,2.8181818181818183,8,0.25806451612903225,0,21.5,204,disjoint
synthetic,train,5.0,1.0,False,51,90,1.7647058823529411,75,0.8444444444444444,1,11.0,289,disjoint
synthetic,train,5.0,0.0,False,6,13,2.1666666666666665,6,0.7692307692307693,1,11.0,244,disjoint
synthetic,train,5.0,0.0,False,11,19,1.7272727272727273,10,0.9473684210526315,1,22.5,201,disjoint
synthetic,train,5.0,0.0,False,10,50,5.0,29,0.98,1,27.0,527,disjoint
synthetic,train,5.0,1.0,False,27,42,1.5555555555555556,30,0.8095238095238095,1,22.0,611,disjoint
synthetic,train,5.0,0.0,False,17,24,1.411764705882353,17,0.9583333333333334,1,13.0,148,disjoint
synthetic,train,5.0,0.0,False,8,10,1.25,5,0.6,1,16.5,82,disjoint
synthetic,train,5.0,0.0,False,13,20,1.5384615384615385,19,0.95,0,191.0,333,disjoint
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,3,0.5,1,76.0,580,disjoint
synthetic,train,5.0,0.0,False,5,8,1.6,6,0.875,1,23.0,53,disjoint
synthetic,train,5.0,0.0,False,15,22,1.4666666666666666,10,0.5909090909090909,1,45.0,132,disjoint
synthetic,train,5.0,0.0,False,5,8,1.6,8,1.0,0,14.0,343,disjoint
synthetic,train,5.0,0.0,False,5,7,1.4,3,0.5714285714285714,1,31.0,67,disjoint
synthetic,train,5.0,1.0,False,15,36,2.4,20,0.6388888888888888,1,99.0,552,disjoint
synthetic,train,5.0,0.0,False,18,39,2.1666666666666665,28,0.8974358974358975,1,16.0,172,disjoint
synthetic,train,5.0,0.0,False,10,33,3.3,25,0.7575757575757576,0,766.0,316,disjoint
synthetic,train,5.0,0.0,False,5,9,1.8,5,0.8888888888888888,1,83.0,30,disjoint
synthetic,train,5.0,0.0,False,35,60,1.7142857142857142,37,0.8,1,67.0,669,disjoint
synthetic,train,5.0,0.0,False,8,11,1.375,7,0.7272727272727273,1,33.0,58,disjoint
synthetic,train,5.0,0.0,False,21,35,1.6666666666666667,30,0.8857142857142857,1,18.5,545,disjoint
synthetic,train,5.0,0.0,False,9,20,2.2222222222222223,17,0.9,1,43.0,130,disjoint
synthetic,train,5.0,0.0,False,8,10,1.25,7,0.8,1,24.5,273,disjoint
synthetic,train,5.0,0.0,False,16,24,1.5,13,0.625,1,25.5,146,disjoint
synthetic,train,5.0,0.0,False,9,11,1.2222222222222223,9,1.0,1,22.5,76,disjoint
synthetic,train,5.0,0.0,False,8,9,1.125,8,1.0,1,759.0,104,disjoint
synthetic,train,5.0,0.0,False,7,18,2.5714285714285716,12,0.6666666666666666,0,149.0,514,disjoint
synthetic,train,5.0,0.0,False,22,41,1.8636363636363635,28,0.8780487804878049,1,23.0,257,disjoint
synthetic,train,5.0,0.0,False,5,7,1.4,5,0.8571428571428571,1,242.5,20,disjoint
synthetic,train,5.0,0.0,False,13,24,1.8461538461538463,10,0.625,1,16.0,163,disjoint
synthetic,train,5.0,0.0,False,16,42,2.625,28,0.9523809523809523,1,33.0,235,disjoint
synthetic,train,5.0,0.0,False,7,17,2.4285714285714284,15,1.0,1,125.0,116,disjoint
synthetic,train,5.0,0.0,False,10,25,2.5,10,0.8,1,25.0,337,disjoint
synthetic,train,5.0,0.0,False,19,33,1.736842105263158,23,0.7575757575757576,1,105.5,409,disjoint
synthetic,train,5.0,0.0,False,10,28,2.8,14,0.5,0,473.5,376,disjoint
synthetic,train,5.0,0.0,False,35,56,1.6,35,0.7857142857142857,1,15.0,625,disjoint
synthetic,train,5.0,1.0,False,53,95,1.7924528301886793,81,0.8526315789473684,0,11.5,311,disjoint
synthetic,train,5.0,0.0,False,17,45,2.6470588235294117,22,0.9111111111111111,1,35.0,276,disjoint
synthetic,train,5.0,0.0,False,18,53,2.9444444444444446,24,0.9245283018867925,1,28.0,275,disjoint
synthetic,train,5.0,0.0,False,6,9,1.5,4,0.7777777777777778,1,197.0,56,disjoint
synthetic,train,5.0,0.0,False,10,17,1.7,8,0.7058823529411765,1,18.0,289,disjoint
synthetic,train,5.0,0.0,False,19,33,1.736842105263158,18,0.7575757575757576,1,16.0,316,disjoint
synthetic,train,5.0,0.0,False,11,28,2.5454545454545454,18,0.75,1,104.0,533,disjoint
synthetic,train,5.0,0.0,False,12,13,1.0833333333333333,6,0.46153846153846156,0,10.0,110,disjoint
synthetic,train,5.0,0.0,False,8,10,1.25,9,0.9,0,251.0,173,disjoint
synthetic,train,5.0,0.0,False,5,5,1.0,4,0.8,0,,272,disjoint
synthetic,train,5.0,0.0,False,7,13,1.8571428571428572,9,0.9230769230769231,1,41.5,179,disjoint
synthetic,train,5.0,0.0,False,10,31,3.1,25,0.8709677419354839,1,42.0,574,disjoint
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,7,0.875,0,72.0,101,disjoint
synthetic,train,5.0,0.0,False,10,16,1.6,13,0.9375,1,22.5,55,disjoint
synthetic,train,5.0,0.0,False,10,25,2.5,8,0.36,1,750.0,513,disjoint
synthetic,train,5.0,0.0,False,10,21,2.1,16,0.7619047619047619,0,149.0,161,disjoint
synthetic,train,5.0,0.0,False,8,13,1.625,9,1.0,1,12.0,178,disjoint
synthetic,train,5.0,0.0,False,16,26,1.625,8,0.6538461538461539,1,68.5,135,disjoint
synthetic,train,5.0,0.0,False,12,39,3.25,28,0.8974358974358975,1,32.0,341,disjoint
synthetic,train,5.0,0.0,False,7,19,2.7142857142857144,14,0.7894736842105263,1,131.0,134,disjoint
synthetic,train,5.0,0.0,False,11,17,1.5454545454545454,13,0.8823529411764706,1,22.5,70,disjoint
synthetic,train,5.0,0.0,False,19,43,2.263157894736842,20,0.7674418604651163,1,19.0,620,disjoint
synthetic,train,5.0,0.0,False,6,33,5.5,5,0.2727272727272727,1,45.0,116,disjoint
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,4,0.625,1,13.0,434,disjoint
synthetic,train,5.0,0.0,False,5,10,2.0,6,0.8,1,57.0,25,disjoint
synthetic,train,5.0,0.0,False,7,18,2.5714285714285716,15,0.8333333333333334,0,149.0,118,disjoint
synthetic,train,5.0,0.0,False,9,24,2.6666666666666665,14,0.5833333333333334,0,149.0,418,disjoint
synthetic,train,5.0,0.0,False,15,23,1.5333333333333334,7,0.6086956521739131,1,42.0,164,disjoint
synthetic,train,5.0,0.0,False,9,14,1.5555555555555556,10,0.9285714285714286,1,60.0,115,disjoint
synthetic,train,5.0,0.0,False,8,13,1.625,9,0.9230769230769231,1,55.0,105,disjoint
synthetic,train,5.0,0.0,False,11,24,2.1818181818181817,19,0.875,1,119.0,521,disjoint
synthetic,train,5.0,0.0,False,6,16,2.6666666666666665,8,1.0,1,32.0,97,disjoint
synthetic,train,5.0,0.0,False,11,22,2.0,14,0.9545454545454546,1,27.0,173,disjoint
synthetic,train,5.0,0.0,False,7,18,2.5714285714285716,12,0.6666666666666666,0,149.0,488,disjoint
synthetic,train,5.0,0.0,False,11,32,2.909090909090909,23,0.75,1,872.0,309,disjoint
synthetic,train,5.0,0.0,False,10,31,3.1,23,0.8709677419354839,1,97.0,171,disjoint
synthetic,train,5.0,0.0,False,17,28,1.6470588235294117,18,0.7857142857142857,1,13.0,197,disjoint
